,날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
25774,1979-06-30,108,24.2,21.6,28.9
25775,1979-07-01,108,24.4,21.6,28.8
25776,1979-07-02,108,23.2,20.3,27.7
25777,1979-07-03,108,23.2,19.8,28.2
25778,1979-07-04,108,24.3,20.8,29.2
25779,1979-07-05,108,24.0,19.7,29.9
25780,1979-07-06,108,24.4,19.8,29.1
25781,1979-07-07,108,24.4,21.4,29.0
25782,1979-07-08,108,25.1,20.9,30.8
25783,1979-07-09,108,26.3,21.3,31.9
25784,1979-07-10,108,21.6,19.4,25.2
25785,1979-07-11,108,21.7,20.2,25.6
25786,1979-07-12,108,24.7,20.7,29.1
25787,1979-07-13,108,21.2,19.7,24.6
25788,1979-07-14,108,21.9,20.7,24.6
25789,1979-07-15,108,24.2,20.1,29.2
25790,1979-07-16,108,24.7,22.4,28.7
25791,1979-07-17,108,23.6,19.9,27.1
25792,1979-07-18,108,23.4,17.5,28.7
25793,1979-07-19,108,24.7,19.9,29.6
25794,1979-07-20,108,24.8,22.2,28.6
25795,1979-07-21,108,25.6,22.5,30.0
25796,1979-07-22,108,23.4,22.2,25.3
25797,1979-07-23,108,22.7,21.4,24.6
25798,1979-07-24,108,25.0,21.4,30.2
25799,1979-07-25,108,25.8,24.1,31.0
25800,1979-07-26,108,27.6,23.6,32.1
25801,1979-07-27,108,27.4,23.6,32.2
25802,1979-07-28,108,24.2,22.8,27.2
25803,1979-07-29,108,25.2,23.2,28.4
25804,1979-07-30,108,25.0,22.8,28.5
25805,1979-07-31,108,26.5,24.6,29.8
25806,1979-08-01,108,26.3,25.3,28.5
25807,1979-08-02,108,24.4,22.1,25.7
25808,1979-08-03,108,25.2,23.1,28.2
25809,1979-08-04,108,24.7,24.0,25.7
25810,1979-08-05,108,25.7,22.7,29.7
25811,1979-08-06,108,24.0,20.6,27.0
25812,1979-08-07,108,26.0,21.9,30.4
25813,1979-08-08,108,25.9,22.9,31.6
25814,1979-08-09,108,26.5,22.6,30.7
25815,1979-08-10,108,26.9,23.1,31.8
25816,1979-08-11,108,26.6,23.7,31.7
25817,1979-08-12,108,27.4,24.3,31.9
25818,1979-08-13,108,28.1,23.9,32.6
25819,1979-08-14,108,27.8,24.3,31.8
25820,1979-08-15,108,28.2,24.1,32.3
25821,1979-08-16,108,26.1,25.6,27.2
25822,1979-08-17,108,24.4,22.0,26.5
25823,1979-08-18,108,23.4,21.0,26.1
25824,1979-08-19,108,23.6,18.9,28.8
25825,1979-08-20,108,24.0,19.4,29.3
25826,1979-08-21,108,25.6,21.4,30.7
25827,1979-08-22,108,26.0,21.2,32.2
25828,1979-08-23,108,26.0,23.6,30.0
25829,1979-08-24,108,26.4,23.2,30.6
25830,1979-08-25,108,27.6,23.7,32.3
25831,1979-08-26,108,27.4,24.5,31.6
25832,1979-08-27,108,22.8,18.2,26.7
25833,1979-08-28,108,21.5,16.2,27.6
25834,1979-08-29,108,21.9,18.5,27.1
25835,1979-08-30,108,23.3,17.3,29.2
25836,1979-08-31,108,24.2,19.0,29.5
25837,1979-09-01,108,21.1,20.3,22.4
25838,1979-09-02,108,20.9,18.5,24.8
25839,1979-09-03,108,20.1,15.8,24.5
25840,1979-09-04,108,21.5,17.4,27.5
25841,1979-09-05,108,22.9,16.8,29.7
25842,1979-09-06,108,21.2,18.4,25.9
25843,1979-09-07,108,21.5,17.9,26.5
25844,1979-09-08,108,21.4,17.2,26.3
25845,1979-09-09,108,20.7,16.1,25.8
25846,1979-09-10,108,20.6,14.7,27.1
25847,1979-09-11,108,21.3,15.3,27.2
25848,1979-09-12,108,21.8,17.0,26.3
25849,1979-09-13,108,20.8,18.4,24.4
25850,1979-09-14,108,21.9,17.9,28.1
25851,1979-09-15,108,21.9,17.6,27.7
25852,1979-09-16,108,19.3,17.8,21.4
25853,1979-09-17,108,16.8,15.8,17.8
25854,1979-09-18,108,20.2,15.2,27.0
25855,1979-09-19,108,21.5,15.9,27.7
25856,1979-09-20,108,21.6,17.2,27.0
25857,1979-09-21,108,21.9,18.1,26.4
25858,1979-09-22,108,19.6,15.2,23.3
25859,1979-09-23,108,18.1,11.4,23.0
25860,1979-09-24,108,17.0,14.4,19.4
25861,1979-09-25,108,17.4,12.5,23.8
25862,1979-09-26,108,15.9,11.7,20.9
25863,1979-09-27,108,15.9,8.9,23.2
25864,1979-09-28,108,18.6,14.2,24.8
25865,1979-09-29,108,18.9,13.6,24.4
25866,1979-09-30,108,19.8,14.7,25.9
25867,1979-10-01,108,18.2,13.3,25.1
25868,1979-10-02,108,18.6,13.7,25.0
25869,1979-10-03,108,17.7,14.3,23.2
25870,1979-10-04,108,17.6,12.2,23.7
25871,1979-10-05,108,13.0,7.8,18.6
25872,1979-10-06,108,14.1,6.6,21.9
25873,1979-10-07,108,15.7,7.9,24.4
25874,1979-10-08,108,17.3,11.0,24.8
25875,1979-10-09,108,17.2,11.9,25.2
25876,1979-10-10,108,16.6,11.6,23.6
25877,1979-10-11,108,15.7,12.8,20.4
25878,1979-10-12,108,15.6,10.9,21.4
25879,1979-10-13,108,15.6,8.2,22.3
25880,1979-10-14,108,17.0,12.8,23.4
25881,1979-10-15,108,17.2,10.6,24.2
25882,1979-10-16,108,19.1,13.2,25.3
25883,1979-10-17,108,19.8,13.6,26.3
25884,1979-10-18,108,19.6,13.8,25.5
25885,1979-10-19,108,18.3,14.1,24.3
25886,1979-10-20,108,15.4,9.2,21.9
25887,1979-10-21,108,7.7,5.1,11.7
25888,1979-10-22,108,9.4,2.9,16.0
25889,1979-10-23,108,12.4,7.8,17.3
25890,1979-10-24,108,15.3,10.6,19.8
25891,1979-10-25,108,16.7,13.1,21.8
25892,1979-10-26,108,14.6,9.1,21.0
25893,1979-10-27,108,16.0,10.6,22.5
25894,1979-10-28,108,16.3,11.9,22.3
25895,1979-10-29,108,16.2,12.0,20.9
25896,1979-10-30,108,15.5,10.9,21.3
25897,1979-10-31,108,12.0,8.4,14.2
25898,1979-11-01,108,16.5,13.2,22.2
25899,1979-11-02,108,17.9,15.9,21.1
25900,1979-11-03,108,18.2,14.7,23.5
25901,1979-11-04,108,17.7,13.2,22.7
25902,1979-11-05,108,11.4,6.6,17.3
25903,1979-11-06,108,9.7,6.4,13.7
25904,1979-11-07,108,10.8,4.7,17.9
25905,1979-11-08,108,13.8,7.1,22.4
25906,1979-11-09,108,15.8,11.0,22.3
25907,1979-11-10,108,15.3,9.6,21.6
25908,1979-11-11,108,5.8,0.8,11.5
25909,1979-11-12,108,0.0,-3.9,3.3
25910,1979-11-13,108,-6.5,-9.0,-3.9
25911,1979-11-14,108,-5.7,-11.1,1.3
25912,1979-11-15,108,2.2,-4.6,8.5
25913,1979-11-16,108,7.0,4.6,10.5
25914,1979-11-17,108,3.6,1.0,6.6
25915,1979-11-18,108,-1.3,-4.1,2.4
25916,1979-11-19,108,-0.2,-5.5,6.0
25917,1979-11-20,108,4.4,0.0,10.4
25918,1979-11-21,108,4.7,2.9,6.6
25919,1979-11-22,108,2.7,-2.6,6.1
25920,1979-11-23,108,-3.1,-6.9,0.7
25921,1979-11-24,108,-0.1,-4.8,5.2
25922,1979-11-25,108,4.0,1.2,9.6
25923,1979-11-26,108,2.2,-0.4,6.4
25924,1979-11-27,108,2.5,-2.1,7.2
25925,1979-11-28,108,3.2,0.4,6.4
25926,1979-11-29,108,-1.3,-4.8,1.7
25927,1979-11-30,108,-1.4,-6.5,3.5
25928,1979-12-01,108,1.2,-1.4,5.6
25929,1979-12-02,108,2.8,-0.8,7.9
25930,1979-12-03,108,3.2,-2.0,8.6
25931,1979-12-04,108,5.6,3.6,6.8
25932,1979-12-05,108,7.7,5.0,11.0
25933,1979-12-06,108,4.4,2.0,6.6
25934,1979-12-07,108,5.3,2.5,9.4
25935,1979-12-08,108,5.7,2.0,9.4
25936,1979-12-09,108,2.3,-0.4,6.5
25937,1979-12-10,108,0.1,-2.2,3.1
25938,1979-12-11,108,-0.2,-5.3,6.4
25939,1979-12-12,108,-0.6,-3.9,3.6
25940,1979-12-13,108,-0.2,-4.9,5.2
25941,1979-12-14,108,4.3,1.0,8.6
25942,1979-12-15,108,0.4,-2.5,4.6
25943,1979-12-16,108,2.9,0.0,7.9
25944,1979-12-17,108,2.5,-2.1,7.5
25945,1979-12-18,108,3.9,-1.6,9.7
25946,1979-12-19,108,8.4,5.9,11.7
25947,1979-12-20,108,5.9,3.6,8.7
25948,1979-12-21,108,1.6,0.1,4.6
25949,1979-12-22,108,0.5,-1.8,4.0
25950,1979-12-23,108,-3.9,-7.4,-1.8
25951,1979-12-24,108,-6.9,-9.6,-3.3
25952,1979-12-25,108,-7.4,-10.7,-3.4
25953,1979-12-26,108,-4.0,-7.7,1.2
25954,1979-12-27,108,-5.8,-9.2,-1.3
25955,1979-12-28,108,-2.3,-6.7,2.3
25956,1979-12-29,108,-0.4,-1.6,1.0
25957,1979-12-30,108,3.5,-0.1,6.7
25958,1979-12-31,108,2.4,-0.6,6.3
25959,1980-01-01,108,3.8,0.5,6.6
25960,1980-01-02,108,4.7,3.5,5.9
25961,1980-01-03,108,3.8,-0.5,6.2
25962,1980-01-04,108,-3.2,-6.9,-0.5
25963,1980-01-05,108,-5.3,-9.1,-1.0
25964,1980-01-06,108,-2.3,-8.8,4.0
25965,1980-01-07,108,-8.5,-12.1,-4.7
25966,1980-01-08,108,-4.3,-7.4,-1.3
25967,1980-01-09,108,0.0,-2.5,2.1
25968,1980-01-10,108,-7.7,-11.3,-2.2
25969,1980-01-11,108,-8.7,-13.1,-3.5
25970,1980-01-12,108,-4.0,-6.5,-1.2
25971,1980-01-13,108,-3.3,-6.5,0.1
25972,1980-01-14,108,-5.8,-9.2,-1.5
25973,1980-01-15,108,-5.5,-9.4,-0.5
25974,1980-01-16,108,-6.3,-8.6,-2.8
25975,1980-01-17,108,-12.4,-15.9,-8.0
25976,1980-01-18,108,-10.4,-15.2,-4.6
25977,1980-01-19,108,-4.5,-8.3,-0.2
25978,1980-01-20,108,-5.1,-8.3,-1.6
25979,1980-01-21,108,-7.4,-9.6,-3.6
25980,1980-01-22,108,-7.8,-11.2,-3.4
25981,1980-01-23,108,-1.4,-6.1,5.4
25982,1980-01-24,108,-2.7,-6.3,2.4
25983,1980-01-25,108,-2.8,-7.5,2.8
25984,1980-01-26,108,1.6,-5.1,8.4
25985,1980-01-27,108,5.2,3.6,8.1
25986,1980-01-28,108,5.2,1.7,8.9
25987,1980-01-29,108,3.4,-0.7,5.7
25988,1980-01-30,108,-10.3,-13.9,-0.7
25989,1980-01-31,108,-12.4,-15.4,-8.5
25990,1980-02-01,108,-10.0,-14.0,-4.9
25991,1980-02-02,108,-6.8,-10.3,-2.0
25992,1980-02-03,108,-6.2,-9.3,-2.1
25993,1980-02-04,108,-9.8,-12.7,-6.2
25994,1980-02-05,108,-9.7,-12.5,-6.1
25995,1980-02-06,108,-11.6,-14.4,-8.1
25996,1980-02-07,108,-11.0,-14.5,-6.6
25997,1980-02-08,108,-10.5,-14.3,-6.3
25998,1980-02-09,108,-8.2,-12.7,-2.6
25999,1980-02-10,108,-4.6,-9.4,0.2
26000,1980-02-11,108,-1.8,-5.8,3.5
26001,1980-02-12,108,-4.4,-7.1,-0.8
26002,1980-02-13,108,-5.6,-8.6,-2.0
26003,1980-02-14,108,-5.9,-10.6,-1.3
26004,1980-02-15,108,-3.8,-8.1,0.5
26005,1980-02-16,108,-3.9,-7.9,1.5
26006,1980-02-17,108,-2.3,-7.4,4.4
26007,1980-02-18,108,-1.0,-4.4,3.2
26008,1980-02-19,108,0.2,-3.5,6.3
26009,1980-02-20,108,0.8,-4.1,7.2
26010,1980-02-21,108,-0.8,-4.6,5.3
26011,1980-02-22,108,-0.8,-5.4,4.8
26012,1980-02-23,108,2.8,0.4,8.0
26013,1980-02-24,108,3.3,1.9,6.0
26014,1980-02-25,108,5.2,-0.7,12.0
26015,1980-02-26,108,5.9,0.5,10.5
26016,1980-02-27,108,1.2,-2.4,6.2
26017,1980-02-28,108,2.3,-1.6,8.2
26018,1980-02-29,108,5.9,1.3,12.0
26019,1980-03-01,108,2.8,-0.2,7.7
26020,1980-03-02,108,2.6,-2.1,9.0
26021,1980-03-03,108,3.9,-0.8,10.3
26022,1980-03-04,108,5.6,1.0,12.0
26023,1980-03-05,108,5.1,1.0,11.0
26024,1980-03-06,108,4.6,-1.6,11.4
26025,1980-03-07,108,7.5,5.0,11.3
26026,1980-03-08,108,9.5,2.4,16.2
26027,1980-03-09,108,6.7,3.6,11.1
26028,1980-03-10,108,3.4,-0.3,8.7
26029,1980-03-11,108,1.5,-2.6,7.3
26030,1980-03-12,108,1.8,-2.2,8.0
26031,1980-03-13,108,3.2,-1.7,9.9
26032,1980-03-14,108,3.3,0.3,8.3
26033,1980-03-15,108,2.4,-1.6,7.9
26034,1980-03-16,108,5.0,1.8,10.2
26035,1980-03-17,108,5.9,2.7,10.6
26036,1980-03-18,108,6.1,1.4,11.3
26037,1980-03-19,108,6.2,2.5,10.5
26038,1980-03-20,108,6.1,2.6,10.6
26039,1980-03-21,108,6.9,0.1,12.9
26040,1980-03-22,108,3.7,1.3,7.9
26041,1980-03-23,108,1.6,-0.6,4.9
26042,1980-03-24,108,2.3,-2.0,7.7
26043,1980-03-25,108,4.0,0.5,9.4
26044,1980-03-26,108,5.2,1.9,9.8
26045,1980-03-27,108,6.9,0.0,14.8
26046,1980-03-28,108,8.6,1.6,15.3
26047,1980-03-29,108,10.2,6.8,18.1
26048,1980-03-30,108,10.4,4.4,18.0
26049,1980-03-31,108,9.2,5.1,11.4
26050,1980-04-01,108,6.5,3.2,11.7
26051,1980-04-02,108,6.5,1.4,12.9
26052,1980-04-03,108,11.1,4.1,18.4
26053,1980-04-04,108,15.5,8.6,21.0
26054,1980-04-05,108,15.4,12.5,18.2
26055,1980-04-06,108,7.1,4.3,12.5
26056,1980-04-07,108,8.5,4.7,13.3
26057,1980-04-08,108,10.8,8.4,15.2
26058,1980-04-09,108,10.3,5.7,16.1
26059,1980-04-10,108,10.1,4.9,17.3
26060,1980-04-11,108,12.0,6.6,18.0
26061,1980-04-12,108,10.9,8.2,14.8
26062,1980-04-13,108,9.2,7.0,12.9
26063,1980-04-14,108,6.9,4.7,10.0
26064,1980-04-15,108,7.1,3.1,11.3
26065,1980-04-16,108,6.6,2.9,9.9
26066,1980-04-17,108,7.9,4.7,12.4
26067,1980-04-18,108,12.7,5.5,19.2
26068,1980-04-19,108,13.6,6.2,19.6
26069,1980-04-20,108,8.7,5.8,12.7
26070,1980-04-21,108,8.4,3.9,14.2
26071,1980-04-22,108,8.9,4.0,15.3
26072,1980-04-23,108,8.6,4.6,13.5
26073,1980-04-24,108,9.3,4.1,14.0
26074,1980-04-25,108,10.8,4.7,16.9
26075,1980-04-26,108,13.1,4.9,20.2
26076,1980-04-27,108,10.4,8.4,14.2
26077,1980-04-28,108,10.5,8.1,14.8
26078,1980-04-29,108,12.6,5.9,19.4
26079,1980-04-30,108,13.6,9.9,19.5
26080,1980-05-01,108,13.7,7.7,21.2
26081,1980-05-02,108,15.6,8.7,22.3
26082,1980-05-03,108,15.1,11.7,19.2
26083,1980-05-04,108,14.3,10.2,18.8
26084,1980-05-05,108,12.5,8.1,18.3
26085,1980-05-06,108,13.4,7.8,19.9
26086,1980-05-07,108,14.3,8.9,21.1
26087,1980-05-08,108,14.1,9.2,20.1
26088,1980-05-09,108,14.4,10.4,20.8
26089,1980-05-10,108,15.4,9.3,20.9
26090,1980-05-11,108,19.1,11.5,26.3
26091,1980-05-12,108,14.3,12.4,17.7
26092,1980-05-13,108,14.9,12.1,17.7
26093,1980-05-14,108,15.4,13.4,17.1
26094,1980-05-15,108,16.3,12.0,22.2
26095,1980-05-16,108,13.1,9.1,18.0
26096,1980-05-17,108,13.6,7.5,19.5
26097,1980-05-18,108,16.0,8.7,22.6
26098,1980-05-19,108,15.8,13.5,18.8
26099,1980-05-20,108,17.5,12.9,23.8
26100,1980-05-21,108,18.7,12.2,26.4
26101,1980-05-22,108,19.6,13.2,25.8
26102,1980-05-23,108,20.9,15.4,27.4
26103,1980-05-24,108,21.6,14.4,27.5
26104,1980-05-25,108,17.9,15.2,21.7
26105,1980-05-26,108,13.7,10.6,17.6
26106,1980-05-27,108,16.4,10.6,21.6
26107,1980-05-28,108,19.4,15.6,25.0
26108,1980-05-29,108,19.5,13.5,24.7
26109,1980-05-30,108,21.5,15.5,29.2
26110,1980-05-31,108,23.5,17.2,31.7
26111,1980-06-01,108,22.8,20.2,27.7
26112,1980-06-02,108,16.7,12.1,20.2
26113,1980-06-03,108,17.1,12.4,22.1
26114,1980-06-04,108,20.1,14.5,27.0
26115,1980-06-05,108,21.1,16.5,26.7
26116,1980-06-06,108,23.2,16.1,30.6
26117,1980-06-07,108,23.8,17.9,28.7
26118,1980-06-08,108,18.7,16.0,22.0
26119,1980-06-09,108,17.9,15.7,21.6
26120,1980-06-10,108,20.1,16.3,25.5
26121,1980-06-11,108,20.6,16.4,26.4
26122,1980-06-12,108,21.4,17.3,27.1
26123,1980-06-13,108,23.3,18.4,29.1
26124,1980-06-14,108,25.5,19.1,31.6
26125,1980-06-15,108,24.2,20.0,29.2
26126,1980-06-16,108,22.9,20.5,24.9
26127,1980-06-17,108,22.4,18.9,28.4
26128,1980-06-18,108,22.3,17.5,28.3
26129,1980-06-19,108,23.0,19.6,28.2
26130,1980-06-20,108,20.8,18.1,26.1
26131,1980-06-21,108,21.0,16.9,27.2
26132,1980-06-22,108,22.0,17.2,27.8
26133,1980-06-23,108,22.2,17.9,28.4
26134,1980-06-24,108,24.7,18.9,30.7
26135,1980-06-25,108,20.9,18.1,23.7
26136,1980-06-26,108,19.1,18.2,20.5
26137,1980-06-27,108,20.2,17.3,24.3
26138,1980-06-28,108,22.4,18.2,28.1
26139,1980-06-29,108,24.7,18.8,29.8
26140,1980-06-30,108,21.9,18.7,24.2
26141,1980-07-01,108,18.6,16.9,20.9
26142,1980-07-02,108,20.0,17.7,23.2
26143,1980-07-03,108,22.0,18.3,27.3
26144,1980-07-04,108,20.3,18.4,22.9
26145,1980-07-05,108,19.9,18.3,23.4
26146,1980-07-06,108,22.0,18.5,28.2
26147,1980-07-07,108,21.6,18.0,27.2
26148,1980-07-08,108,22.1,18.4,26.9
26149,1980-07-09,108,24.1,19.4,30.3
26150,1980-07-10,108,24.4,20.6,28.4
26151,1980-07-11,108,24.0,21.9,29.0
26152,1980-07-12,108,24.6,20.4,29.6
26153,1980-07-13,108,23.9,18.5,28.3
26154,1980-07-14,108,20.1,18.5,21.8
26155,1980-07-15,108,22.4,19.0,26.8
26156,1980-07-16,108,24.6,19.9,29.6
26157,1980-07-17,108,23.5,20.8,28.2
26158,1980-07-18,108,21.1,20.0,22.9
26159,1980-07-19,108,24.4,21.0,29.5
26160,1980-07-20,108,22.8,21.2,24.0
26161,1980-07-21,108,22.9,21.3,25.1
26162,1980-07-22,108,23.3,22.4,24.5
26163,1980-07-23,108,24.2,21.2,29.0
26164,1980-07-24,108,23.7,20.0,29.8
26165,1980-07-25,108,22.7,21.3,24.3
26166,1980-07-26,108,24.5,21.1,28.8
26167,1980-07-27,108,24.2,22.3,27.6
26168,1980-07-28,108,23.0,21.7,24.8
26169,1980-07-29,108,22.6,21.2,26.2
26170,1980-07-30,108,24.1,20.3,28.9
26171,1980-07-31,108,23.4,17.9,28.9
26172,1980-08-01,108,24.3,17.4,30.6
26173,1980-08-02,108,24.9,19.4,29.9
26174,1980-08-03,108,23.4,18.8,27.8
26175,1980-08-04,108,23.7,20.9,28.9
26176,1980-08-05,108,23.0,19.4,28.2
26177,1980-08-06,108,23.2,19.4,27.3
26178,1980-08-07,108,20.6,17.9,23.8
26179,1980-08-08,108,19.6,17.2,21.8
26180,1980-08-09,108,22.8,19.5,27.4
26181,1980-08-10,108,23.3,20.8,28.5
26182,1980-08-11,108,22.8,20.2,27.6
26183,1980-08-12,108,23.9,20.3,27.8
26184,1980-08-13,108,21.4,19.9,23.7
26185,1980-08-14,108,22.4,20.6,24.8
26186,1980-08-15,108,23.7,20.7,29.2
26187,1980-08-16,108,23.6,20.5,27.5
26188,1980-08-17,108,19.5,18.5,20.5
26189,1980-08-18,108,22.5,19.7,26.8
26190,1980-08-19,108,23.6,21.4,28.1
26191,1980-08-20,108,23.7,21.4,26.8
26192,1980-08-21,108,24.4,20.5,29.2
26193,1980-08-22,108,25.1,21.5,29.7
26194,1980-08-23,108,24.2,21.5,27.8
26195,1980-08-24,108,23.8,21.7,27.2
26196,1980-08-25,108,22.4,19.1,24.2
26197,1980-08-26,108,20.7,19.1,23.8
26198,1980-08-27,108,21.7,19.5,24.2
26199,1980-08-28,108,22.8,20.4,26.4
26200,1980-08-29,108,20.9,19.9,23.0
26201,1980-08-30,108,22.9,19.9,27.4
26202,1980-08-31,108,23.2,20.4,27.4
26203,1980-09-01,108,23.6,20.3,29.0
26204,1980-09-02,108,22.5,20.2,25.8
26205,1980-09-03,108,22.7,19.2,27.0
26206,1980-09-04,108,21.8,19.2,25.8
26207,1980-09-05,108,21.5,17.7,27.0
26208,1980-09-06,108,21.0,17.2,26.1
26209,1980-09-07,108,21.7,18.5,27.0
26210,1980-09-08,108,20.8,16.0,26.7
26211,1980-09-09,108,20.7,16.2,25.0
26212,1980-09-10,108,17.0,14.8,19.2
26213,1980-09-11,108,18.9,16.2,23.8
26214,1980-09-12,108,19.9,15.7,24.8
26215,1980-09-13,108,20.7,15.3,26.5
26216,1980-09-14,108,21.6,17.6,27.3
26217,1980-09-15,108,22.0,17.0,28.1
26218,1980-09-16,108,19.7,16.8,24.1
26219,1980-09-17,108,19.1,13.0,24.6
26220,1980-09-18,108,18.2,12.8,24.7
26221,1980-09-19,108,20.2,14.1,26.9
26222,1980-09-20,108,20.4,15.0,26.8
26223,1980-09-21,108,18.6,14.8,21.4
26224,1980-09-22,108,14.8,11.1,19.5
26225,1980-09-23,108,14.8,8.1,20.5
26226,1980-09-24,108,16.6,9.4,22.9
26227,1980-09-25,108,18.2,12.7,24.4
26228,1980-09-26,108,19.1,13.6,25.8
26229,1980-09-27,108,19.0,14.6,24.7
26230,1980-09-28,108,19.0,13.9,24.8
26231,1980-09-29,108,17.5,13.0,22.7
26232,1980-09-30,108,17.3,11.8,22.7
26233,1980-10-01,108,16.6,11.1,23.0
26234,1980-10-02,108,17.2,10.6,24.1
26235,1980-10-03,108,18.1,11.8,25.5
26236,1980-10-04,108,18.8,13.2,25.6
26237,1980-10-05,108,15.7,13.9,17.5
26238,1980-10-06,108,16.6,13.9,21.0
26239,1980-10-07,108,17.8,14.7,23.7
26240,1980-10-08,108,16.2,11.7,20.5
26241,1980-10-09,108,15.7,8.3,22.6
26242,1980-10-10,108,15.8,14.3,17.9
26243,1980-10-11,108,17.9,13.2,24.6
26244,1980-10-12,108,19.2,16.2,24.9
26245,1980-10-13,108,18.0,13.1,22.3
26246,1980-10-14,108,14.1,8.9,21.0
26247,1980-10-15,108,13.4,6.8,20.4
26248,1980-10-16,108,14.6,11.4,19.4
26249,1980-10-17,108,15.7,10.2,21.9
26250,1980-10-18,108,14.4,10.9,18.6
26251,1980-10-19,108,14.6,7.7,23.2
26252,1980-10-20,108,15.6,11.4,21.6
26253,1980-10-21,108,8.4,5.0,12.6
26254,1980-10-22,108,7.0,1.5,13.4
26255,1980-10-23,108,9.3,2.0,17.4
26256,1980-10-24,108,11.9,6.0,18.6
26257,1980-10-25,108,7.3,0.4,13.5
26258,1980-10-26,108,3.0,0.0,6.0
26259,1980-10-27,108,6.0,2.4,10.4
26260,1980-10-28,108,5.6,0.3,11.1
26261,1980-10-29,108,7.1,1.5,13.5
26262,1980-10-30,108,5.3,1.5,12.8
26263,1980-10-31,108,4.8,0.9,9.7
26264,1980-11-01,108,8.2,3.0,12.6
26265,1980-11-02,108,8.1,4.7,11.9
26266,1980-11-03,108,7.8,1.6,14.6
26267,1980-11-04,108,10.0,5.9,15.4
26268,1980-11-05,108,12.8,8.9,18.1
26269,1980-11-06,108,12.7,9.8,17.2
26270,1980-11-07,108,11.7,5.0,16.2
26271,1980-11-08,108,3.3,0.3,6.8
26272,1980-11-09,108,5.0,-1.6,11.5
26273,1980-11-10,108,9.4,4.9,14.7
26274,1980-11-11,108,11.5,7.1,16.8
26275,1980-11-12,108,10.5,2.6,15.9
26276,1980-11-13,108,0.9,-1.5,3.7
26277,1980-11-14,108,3.8,-1.7,11.1
26278,1980-11-15,108,4.8,-0.5,10.4
26279,1980-11-16,108,8.1,2.8,15.1
26280,1980-11-17,108,9.7,5.7,15.1
26281,1980-11-18,108,9.7,5.0,16.1
26282,1980-11-19,108,11.4,4.6,19.8
26283,1980-11-20,108,11.8,6.6,16.6
26284,1980-11-21,108,13.2,10.6,15.6
26285,1980-11-22,108,11.6,8.1,16.1
26286,1980-11-23,108,8.1,4.7,11.6
26287,1980-11-24,108,8.0,6.5,10.3
26288,1980-11-25,108,6.6,4.1,9.6
26289,1980-11-26,108,8.2,4.5,13.0
26290,1980-11-27,108,8.1,4.8,11.6
26291,1980-11-28,108,8.8,5.9,13.5
26292,1980-11-29,108,6.8,3.0,10.8
26293,1980-11-30,108,7.2,3.6,12.5
26294,1980-12-01,108,5.5,0.3,12.0
26295,1980-12-02,108,4.6,0.6,7.7
26296,1980-12-03,108,-1.6,-7.2,2.6
26297,1980-12-04,108,-7.1,-9.9,-3.7
26298,1980-12-05,108,-3.3,-8.5,1.6
26299,1980-12-06,108,1.4,-0.4,4.7
26300,1980-12-07,108,1.4,-1.8,5.0
26301,1980-12-08,108,-0.9,-2.9,1.4
26302,1980-12-09,108,-2.8,-5.5,0.2
26303,1980-12-10,108,1.7,-2.7,6.2
26304,1980-12-11,108,3.2,-1.0,5.3
26305,1980-12-12,108,-7.8,-13.3,-1.0
26306,1980-12-13,108,-10.5,-14.5,-6.0
26307,1980-12-14,108,-6.6,-10.0,-3.1
26308,1980-12-15,108,-6.7,-10.4,-1.2
26309,1980-12-16,108,-4.4,-8.8,0.5
26310,1980-12-17,108,-2.1,-6.7,3.2
26311,1980-12-18,108,-1.0,-3.3,2.9
26312,1980-12-19,108,-3.5,-5.8,-0.4
26313,1980-12-20,108,-5.7,-8.0,-2.7
26314,1980-12-21,108,-5.4,-10.1,0.4
26315,1980-12-22,108,-2.1,-6.5,2.1
26316,1980-12-23,108,-1.3,-5.0,0.5
26317,1980-12-24,108,-2.6,-6.1,2.4
26318,1980-12-25,108,-1.1,-4.0,2.2
26319,1980-12-26,108,-8.3,-10.7,-4.0
26320,1980-12-27,108,-10.4,-12.5,-7.2
26321,1980-12-28,108,-12.1,-13.7,-8.4
26322,1980-12-29,108,-12.9,-16.2,-8.7
26323,1980-12-30,108,-9.8,-14.5,-4.2
26324,1980-12-31,108,-6.3,-11.4,-1.2
26325,1981-01-01,108,-3.3,-6.3,-0.2
26326,1981-01-02,108,-9.6,-12.5,-6.3
26327,1981-01-03,108,-12.2,-14.7,-8.8
26328,1981-01-04,108,-12.1,-16.5,-7.1
26329,1981-01-05,108,-11.7,-14.9,-8.2
26330,1981-01-06,108,-10.0,-15.3,-4.8
26331,1981-01-07,108,-7.1,-12.5,-0.5
26332,1981-01-08,108,-4.7,-9.8,-0.8
26333,1981-01-09,108,-3.4,-6.9,0.8
26334,1981-01-10,108,-7.0,-10.2,-4.2
26335,1981-01-11,108,-7.6,-11.6,-3.4
26336,1981-01-12,108,-6.0,-9.0,-1.6
26337,1981-01-13,108,-9.1,-11.7,-5.5
26338,1981-01-14,108,-8.6,-13.4,-4.2
26339,1981-01-15,108,-5.6,-8.2,-2.7
26340,1981-01-16,108,-5.9,-8.6,-2.2
26341,1981-01-17,108,-7.2,-12.0,-1.5
